Norm,Metric,Distance,Env,mean_episode_rewards,val_mean_episode_rewards,run
linf_norm,l1_dist,0.19536978006362915,Valid,10,-5.5,dauntless-pyramid-1442
linf_norm,l2_dist,0.29745808243751526,Valid,10,-5.5,dauntless-pyramid-1442
l1_norm,l1_dist,1.2952485084533691,Train,10,-5.5,feasible-darkness-1443
l1_norm,l2_dist,3.3768112659454346,Train,10,-5.5,feasible-darkness-1443
l2_norm,l1_dist,0.7808552384376526,Train,10,-5.5,feasible-darkness-1443
l2_norm,l2_dist,1.2758703231811523,Train,10,-5.5,feasible-darkness-1443
linf_norm,l1_dist,0.40303224325180054,Train,10,-5.5,feasible-darkness-1443
linf_norm,l2_dist,0.5734720826148987,Train,10,-5.5,feasible-darkness-1443
l1_norm,l1_dist,1.4794490337371826,Valid,10,-5.5,feasible-darkness-1443
l1_norm,l2_dist,2.1938109397888184,Valid,10,-5.5,feasible-darkness-1443
l2_norm,l1_dist,0.9694758653640747,Valid,10,-5.5,feasible-darkness-1443
l2_norm,l2_dist,1.4392483234405518,Valid,10,-5.5,feasible-darkness-1443
linf_norm,l1_dist,0.196234330534935,Valid,10,-5.5,feasible-darkness-1443
linf_norm,l2_dist,0.2986912131309509,Valid,10,-5.5,feasible-darkness-1443
l1_norm,l1_dist,1.2953213453292847,Train,10,-5.5,sparkling-brook-1444
l1_norm,l2_dist,3.3769145011901855,Train,10,-5.5,sparkling-brook-1444
l2_norm,l1_dist,0.7807856798171997,Train,10,-5.5,sparkling-brook-1444
l2_norm,l2_dist,1.2758979797363281,Train,10,-5.5,sparkling-brook-1444
linf_norm,l1_dist,0.4035412669181824,Train,10,-5.5,sparkling-brook-1444
linf_norm,l2_dist,0.5742809772491455,Train,10,-5.5,sparkling-brook-1444
l1_norm,l1_dist,1.4794100522994995,Valid,10,-5.5,sparkling-brook-1444
l1_norm,l2_dist,2.193472385406494,Valid,10,-5.5,sparkling-brook-1444
l2_norm,l1_dist,0.9693480730056763,Valid,10,-5.5,sparkling-brook-1444
l2_norm,l2_dist,1.4388500452041626,Valid,10,-5.5,sparkling-brook-1444
linf_norm,l1_dist,0.19644680619239807,Valid,10,-5.5,sparkling-brook-1444
linf_norm,l2_dist,0.2989996075630188,Valid,10,-5.5,sparkling-brook-1444
l1_norm,l1_dist,1.2953213453292847,Train,10,-5.5,dashing-terrain-1445
l1_norm,l2_dist,3.3769145011901855,Train,10,-5.5,dashing-terrain-1445
l2_norm,l1_dist,0.7807856798171997,Train,10,-5.5,dashing-terrain-1445
l2_norm,l2_dist,1.2758979797363281,Train,10,-5.5,dashing-terrain-1445
linf_norm,l1_dist,0.4035412669181824,Train,10,-5.5,dashing-terrain-1445
linf_norm,l2_dist,0.5742809772491455,Train,10,-5.5,dashing-terrain-1445
l1_norm,l1_dist,1.4794100522994995,Valid,10,-5.5,dashing-terrain-1445
l1_norm,l2_dist,2.193472385406494,Valid,10,-5.5,dashing-terrain-1445
l2_norm,l1_dist,0.9693480730056763,Valid,10,-5.5,dashing-terrain-1445
l2_norm,l2_dist,1.4388500452041626,Valid,10,-5.5,dashing-terrain-1445
linf_norm,l1_dist,0.19644680619239807,Valid,10,-5.5,dashing-terrain-1445
linf_norm,l2_dist,0.2989996075630188,Valid,10,-5.5,dashing-terrain-1445
l1_norm,l1_dist,1.5864697694778442,Train,10,3.5,helpful-planet-1446
l1_norm,l2_dist,4.389729976654053,Train,10,3.5,helpful-planet-1446
l2_norm,l1_dist,0.8306134939193726,Train,10,3.5,helpful-planet-1446
l2_norm,l2_dist,1.3512340784072876,Train,10,3.5,helpful-planet-1446
linf_norm,l1_dist,0.435191810131073,Train,10,3.5,helpful-planet-1446
linf_norm,l2_dist,0.6129396557807922,Train,10,3.5,helpful-planet-1446
l1_norm,l1_dist,1.505816102027893,Valid,10,3.5,helpful-planet-1446
l1_norm,l2_dist,2.1974000930786133,Valid,10,3.5,helpful-planet-1446
l2_norm,l1_dist,0.9596452713012695,Valid,10,3.5,helpful-planet-1446
l2_norm,l2_dist,1.407805323600769,Valid,10,3.5,helpful-planet-1446
linf_norm,l1_dist,0.21015207469463348,Valid,10,3.5,helpful-planet-1446
linf_norm,l2_dist,0.3153720796108246,Valid,10,3.5,helpful-planet-1446
l1_norm,l1_dist,1.183741569519043,Train,10,10.0,balmy-dawn-1447
l1_norm,l2_dist,2.7721662521362305,Train,10,10.0,balmy-dawn-1447
l2_norm,l1_dist,0.7728092074394226,Train,10,10.0,balmy-dawn-1447
l2_norm,l2_dist,1.2454489469528198,Train,10,10.0,balmy-dawn-1447
linf_norm,l1_dist,0.48191606998443604,Train,10,10.0,balmy-dawn-1447
linf_norm,l2_dist,0.6760249733924866,Train,10,10.0,balmy-dawn-1447
l1_norm,l1_dist,1.4423776865005493,Valid,10,10.0,balmy-dawn-1447
l1_norm,l2_dist,2.083796501159668,Valid,10,10.0,balmy-dawn-1447
l2_norm,l1_dist,0.9176641702651978,Valid,10,10.0,balmy-dawn-1447
l2_norm,l2_dist,1.3313254117965698,Valid,10,10.0,balmy-dawn-1447
linf_norm,l1_dist,0.20289570093154907,Valid,10,10.0,balmy-dawn-1447
linf_norm,l2_dist,0.3018344044685364,Valid,10,10.0,balmy-dawn-1447
l1_norm,l1_dist,1.1838027238845825,Train,10,10.0,vague-wood-1448
l1_norm,l2_dist,2.772189140319824,Train,10,10.0,vague-wood-1448
l2_norm,l1_dist,0.7728209495544434,Train,10,10.0,vague-wood-1448
l2_norm,l2_dist,1.245451807975769,Train,10,10.0,vague-wood-1448
linf_norm,l1_dist,0.4795171022415161,Train,10,10.0,vague-wood-1448
linf_norm,l2_dist,0.6727803349494934,Train,10,10.0,vague-wood-1448
l1_norm,l1_dist,1.4419268369674683,Valid,10,10.0,vague-wood-1448
l1_norm,l2_dist,2.0827865600585938,Valid,10,10.0,vague-wood-1448
l2_norm,l1_dist,0.917247474193573,Valid,10,10.0,vague-wood-1448
l2_norm,l2_dist,1.3306834697723389,Valid,10,10.0,vague-wood-1448
linf_norm,l1_dist,0.202787384390831,Valid,10,10.0,vague-wood-1448
linf_norm,l2_dist,0.30162355303764343,Valid,10,10.0,vague-wood-1448
l1_norm,l1_dist,1.1836886405944824,Train,10,10.0,prime-glitter-1449
l1_norm,l2_dist,2.7721056938171387,Train,10,10.0,prime-glitter-1449
l2_norm,l1_dist,0.7727893590927124,Train,10,10.0,prime-glitter-1449
l2_norm,l2_dist,1.2454193830490112,Train,10,10.0,prime-glitter-1449
linf_norm,l1_dist,0.4839087128639221,Train,10,10.0,prime-glitter-1449
linf_norm,l2_dist,0.678747832775116,Train,10,10.0,prime-glitter-1449
l1_norm,l1_dist,1.4414608478546143,Valid,10,10.0,prime-glitter-1449
l1_norm,l2_dist,2.0823323726654053,Valid,10,10.0,prime-glitter-1449
l2_norm,l1_dist,0.9170404076576233,Valid,10,10.0,prime-glitter-1449
l2_norm,l2_dist,1.3305944204330444,Valid,10,10.0,prime-glitter-1449
linf_norm,l1_dist,0.20268654823303223,Valid,10,10.0,prime-glitter-1449
linf_norm,l2_dist,0.301506370306015,Valid,10,10.0,prime-glitter-1449
l1_norm,l1_dist,1.89479398727417,Train,10,9.5,driven-bush-1450
l1_norm,l2_dist,5.561153411865234,Train,10,9.5,driven-bush-1450
l2_norm,l1_dist,0.8536211252212524,Train,10,9.5,driven-bush-1450
l2_norm,l2_dist,1.3881452083587646,Train,10,9.5,driven-bush-1450
linf_norm,l1_dist,0.40249425172805786,Train,10,9.5,driven-bush-1450
linf_norm,l2_dist,0.569493293762207,Train,10,9.5,driven-bush-1450
l1_norm,l1_dist,1.384568214416504,Valid,10,9.5,driven-bush-1450
l1_norm,l2_dist,1.9844493865966797,Valid,10,9.5,driven-bush-1450
l2_norm,l1_dist,0.892328679561615,Valid,10,9.5,driven-bush-1450
l2_norm,l2_dist,1.2902064323425293,Valid,10,9.5,driven-bush-1450
linf_norm,l1_dist,0.2022453248500824,Valid,10,9.5,driven-bush-1450
linf_norm,l2_dist,0.30209076404571533,Valid,10,9.5,driven-bush-1450
l1_norm,l1_dist,1.5874028205871582,Train,10,3.5,unique-surf-1451
l1_norm,l2_dist,4.389770984649658,Train,10,3.5,unique-surf-1451
l2_norm,l1_dist,0.8311541676521301,Train,10,3.5,unique-surf-1451
l2_norm,l2_dist,1.3512238264083862,Train,10,3.5,unique-surf-1451
linf_norm,l1_dist,0.4395555853843689,Train,10,3.5,unique-surf-1451
linf_norm,l2_dist,0.6191959977149963,Train,10,3.5,unique-surf-1451
l1_norm,l1_dist,1.501979947090149,Valid,10,3.5,unique-surf-1451
l1_norm,l2_dist,2.1886839866638184,Valid,10,3.5,unique-surf-1451
l2_norm,l1_dist,0.9569345116615295,Valid,10,3.5,unique-surf-1451
l2_norm,l2_dist,1.4014021158218384,Valid,10,3.5,unique-surf-1451
linf_norm,l1_dist,0.21121643483638763,Valid,10,3.5,unique-surf-1451
linf_norm,l2_dist,0.316874623298645,Valid,10,3.5,unique-surf-1451
l1_norm,l1_dist,1.295198678970337,Train,10,-5.5,dulcet-sunset-1453
l1_norm,l2_dist,3.3758270740509033,Train,10,-5.5,dulcet-sunset-1453
l2_norm,l1_dist,0.7819396257400513,Train,10,-5.5,dulcet-sunset-1453
l2_norm,l2_dist,1.2756080627441406,Train,10,-5.5,dulcet-sunset-1453
linf_norm,l1_dist,0.4112689197063446,Train,10,-5.5,dulcet-sunset-1453
linf_norm,l2_dist,0.5844016671180725,Train,10,-5.5,dulcet-sunset-1453
l1_norm,l1_dist,1.4809280633926392,Valid,10,-5.5,dulcet-sunset-1453
l1_norm,l2_dist,2.1970012187957764,Valid,10,-5.5,dulcet-sunset-1453
l2_norm,l1_dist,0.9706661701202393,Valid,10,-5.5,dulcet-sunset-1453
l2_norm,l2_dist,1.4418569803237915,Valid,10,-5.5,dulcet-sunset-1453
linf_norm,l1_dist,0.19536978006362915,Valid,10,-5.5,dulcet-sunset-1453
linf_norm,l2_dist,0.29745808243751526,Valid,10,-5.5,dulcet-sunset-1453
l1_norm,l1_dist,1.5866923332214355,Train,10,3.5,winter-night-1454
l1_norm,l2_dist,4.3892903327941895,Train,10,3.5,winter-night-1454
l2_norm,l1_dist,0.8309817314147949,Train,10,3.5,winter-night-1454
l2_norm,l2_dist,1.3510488271713257,Train,10,3.5,winter-night-1454
linf_norm,l1_dist,0.44402849674224854,Train,10,3.5,winter-night-1454
linf_norm,l2_dist,0.6251758933067322,Train,10,3.5,winter-night-1454
l1_norm,l1_dist,1.5056736469268799,Valid,10,3.5,winter-night-1454
l1_norm,l2_dist,2.1969685554504395,Valid,10,3.5,winter-night-1454
l2_norm,l1_dist,0.959519624710083,Valid,10,3.5,winter-night-1454
l2_norm,l2_dist,1.4074574708938599,Valid,10,3.5,winter-night-1454
linf_norm,l1_dist,0.21021968126296997,Valid,10,3.5,winter-night-1454
linf_norm,l2_dist,0.3154623508453369,Valid,10,3.5,winter-night-1454
l1_norm,l1_dist,1.5874028205871582,Train,10,3.5,ethereal-shadow-1455
l1_norm,l2_dist,4.389770984649658,Train,10,3.5,ethereal-shadow-1455
l2_norm,l1_dist,0.8311541676521301,Train,10,3.5,ethereal-shadow-1455
l2_norm,l2_dist,1.3512238264083862,Train,10,3.5,ethereal-shadow-1455
linf_norm,l1_dist,0.4395555853843689,Train,10,3.5,ethereal-shadow-1455
linf_norm,l2_dist,0.6191959977149963,Train,10,3.5,ethereal-shadow-1455
l1_norm,l1_dist,1.501979947090149,Valid,10,3.5,ethereal-shadow-1455
l1_norm,l2_dist,2.1886839866638184,Valid,10,3.5,ethereal-shadow-1455
l2_norm,l1_dist,0.9569345116615295,Valid,10,3.5,ethereal-shadow-1455
l2_norm,l2_dist,1.4014021158218384,Valid,10,3.5,ethereal-shadow-1455
linf_norm,l1_dist,0.21121643483638763,Valid,10,3.5,ethereal-shadow-1455
linf_norm,l2_dist,0.316874623298645,Valid,10,3.5,ethereal-shadow-1455
l1_norm,l1_dist,1.567726731300354,Train,10,10.0,usual-butterfly-1456
l1_norm,l2_dist,5.457406044006348,Train,10,10.0,usual-butterfly-1456
l2_norm,l1_dist,0.782289445400238,Train,10,10.0,usual-butterfly-1456
l2_norm,l2_dist,1.3374513387680054,Train,10,10.0,usual-butterfly-1456
linf_norm,l1_dist,0.3579491376876831,Train,10,10.0,usual-butterfly-1456
linf_norm,l2_dist,0.5144203305244446,Train,10,10.0,usual-butterfly-1456
l1_norm,l1_dist,1.3743929862976074,Valid,10,10.0,usual-butterfly-1456
l1_norm,l2_dist,1.9846466779708862,Valid,10,10.0,usual-butterfly-1456
l2_norm,l1_dist,0.8725465536117554,Valid,10,10.0,usual-butterfly-1456
l2_norm,l2_dist,1.2746784687042236,Valid,10,10.0,usual-butterfly-1456
linf_norm,l1_dist,0.18488146364688873,Valid,10,10.0,usual-butterfly-1456
linf_norm,l2_dist,0.27573415637016296,Valid,10,10.0,usual-butterfly-1456
l1_norm,l1_dist,1.5874028205871582,Train,10,3.5,playful-energy-1457
l1_norm,l2_dist,4.389770984649658,Train,10,3.5,playful-energy-1457
l2_norm,l1_dist,0.8311541676521301,Train,10,3.5,playful-energy-1457
l2_norm,l2_dist,1.3512238264083862,Train,10,3.5,playful-energy-1457
linf_norm,l1_dist,0.4395555853843689,Train,10,3.5,playful-energy-1457
linf_norm,l2_dist,0.6191959977149963,Train,10,3.5,playful-energy-1457
l1_norm,l1_dist,1.501979947090149,Valid,10,3.5,playful-energy-1457
l1_norm,l2_dist,2.1886839866638184,Valid,10,3.5,playful-energy-1457
l2_norm,l1_dist,0.9569345116615295,Valid,10,3.5,playful-energy-1457
l2_norm,l2_dist,1.4014021158218384,Valid,10,3.5,playful-energy-1457
linf_norm,l1_dist,0.21121643483638763,Valid,10,3.5,playful-energy-1457
linf_norm,l2_dist,0.316874623298645,Valid,10,3.5,playful-energy-1457
l1_norm,l1_dist,1.5866923332214355,Train,10,3.5,dandy-music-1458
l1_norm,l2_dist,4.3892903327941895,Train,10,3.5,dandy-music-1458
l2_norm,l1_dist,0.8309817314147949,Train,10,3.5,dandy-music-1458
l2_norm,l2_dist,1.3510488271713257,Train,10,3.5,dandy-music-1458
linf_norm,l1_dist,0.44402849674224854,Train,10,3.5,dandy-music-1458
linf_norm,l2_dist,0.6251758933067322,Train,10,3.5,dandy-music-1458
l1_norm,l1_dist,1.5056736469268799,Valid,10,3.5,dandy-music-1458
l1_norm,l2_dist,2.1969685554504395,Valid,10,3.5,dandy-music-1458
l2_norm,l1_dist,0.959519624710083,Valid,10,3.5,dandy-music-1458
l2_norm,l2_dist,1.4074574708938599,Valid,10,3.5,dandy-music-1458
linf_norm,l1_dist,0.21021968126296997,Valid,10,3.5,dandy-music-1458
linf_norm,l2_dist,0.3154623508453369,Valid,10,3.5,dandy-music-1458
l1_norm,l1_dist,1.184000849723816,Train,10,10.0,summer-sea-1459
l1_norm,l2_dist,2.772005796432495,Train,10,10.0,summer-sea-1459
l2_norm,l1_dist,0.7729043960571289,Train,10,10.0,summer-sea-1459
l2_norm,l2_dist,1.2453235387802124,Train,10,10.0,summer-sea-1459
linf_norm,l1_dist,0.48406410217285156,Train,10,10.0,summer-sea-1459
linf_norm,l2_dist,0.6791206002235413,Train,10,10.0,summer-sea-1459
l1_norm,l1_dist,1.4413212537765503,Valid,10,10.0,summer-sea-1459
l1_norm,l2_dist,2.0801191329956055,Valid,10,10.0,summer-sea-1459
l2_norm,l1_dist,0.916150689125061,Valid,10,10.0,summer-sea-1459
l2_norm,l2_dist,1.3289068937301636,Valid,10,10.0,summer-sea-1459
linf_norm,l1_dist,0.20252898335456848,Valid,10,10.0,summer-sea-1459
linf_norm,l2_dist,0.3010896146297455,Valid,10,10.0,summer-sea-1459
l1_norm,l1_dist,1.5679125785827637,Train,10,10.0,stoic-durian-1460
l1_norm,l2_dist,5.457751750946045,Train,10,10.0,stoic-durian-1460
l2_norm,l1_dist,0.7809253931045532,Train,10,10.0,stoic-durian-1460
l2_norm,l2_dist,1.3373721837997437,Train,10,10.0,stoic-durian-1460
linf_norm,l1_dist,0.3506031632423401,Train,10,10.0,stoic-durian-1460
linf_norm,l2_dist,0.5046587586402893,Train,10,10.0,stoic-durian-1460
l1_norm,l1_dist,1.374643325805664,Valid,10,10.0,stoic-durian-1460
l1_norm,l2_dist,1.9844383001327515,Valid,10,10.0,stoic-durian-1460
l2_norm,l1_dist,0.8722767233848572,Valid,10,10.0,stoic-durian-1460
l2_norm,l2_dist,1.2743279933929443,Valid,10,10.0,stoic-durian-1460
linf_norm,l1_dist,0.1847875714302063,Valid,10,10.0,stoic-durian-1460
linf_norm,l2_dist,0.2755180895328522,Valid,10,10.0,stoic-durian-1460
l1_norm,l1_dist,1.1838570833206177,Train,10,10.0,ruby-brook-1462
l1_norm,l2_dist,2.7718636989593506,Train,10,10.0,ruby-brook-1462
l2_norm,l1_dist,0.7728123068809509,Train,10,10.0,ruby-brook-1462
l2_norm,l2_dist,1.2452434301376343,Train,10,10.0,ruby-brook-1462
linf_norm,l1_dist,0.47770988941192627,Train,10,10.0,ruby-brook-1462
linf_norm,l2_dist,0.6703222990036011,Train,10,10.0,ruby-brook-1462
l1_norm,l1_dist,1.4412431716918945,Valid,10,10.0,ruby-brook-1462
l1_norm,l2_dist,2.0812485218048096,Valid,10,10.0,ruby-brook-1462
l2_norm,l1_dist,0.9165505766868591,Valid,10,10.0,ruby-brook-1462
l2_norm,l2_dist,1.3298540115356445,Valid,10,10.0,ruby-brook-1462
linf_norm,l1_dist,0.20243118703365326,Valid,10,10.0,ruby-brook-1462
linf_norm,l2_dist,0.3010313808917999,Valid,10,10.0,ruby-brook-1462
l1_norm,l1_dist,1.1836886405944824,Train,10,10.0,feasible-cherry-1463
l1_norm,l2_dist,2.7721056938171387,Train,10,10.0,feasible-cherry-1463
l2_norm,l1_dist,0.7727893590927124,Train,10,10.0,feasible-cherry-1463
l2_norm,l2_dist,1.2454193830490112,Train,10,10.0,feasible-cherry-1463
linf_norm,l1_dist,0.4839087128639221,Train,10,10.0,feasible-cherry-1463
linf_norm,l2_dist,0.678747832775116,Train,10,10.0,feasible-cherry-1463
l1_norm,l1_dist,1.4414608478546143,Valid,10,10.0,feasible-cherry-1463
l1_norm,l2_dist,2.0823323726654053,Valid,10,10.0,feasible-cherry-1463
l2_norm,l1_dist,0.9170404076576233,Valid,10,10.0,feasible-cherry-1463
l2_norm,l2_dist,1.3305944204330444,Valid,10,10.0,feasible-cherry-1463
linf_norm,l1_dist,0.20268654823303223,Valid,10,10.0,feasible-cherry-1463
linf_norm,l2_dist,0.301506370306015,Valid,10,10.0,feasible-cherry-1463
l1_norm,l1_dist,1.5870347023010254,Train,10,0.0,logical-sunset-1464
l1_norm,l2_dist,4.389382839202881,Train,10,0.0,logical-sunset-1464
l2_norm,l1_dist,0.8313037157058716,Train,10,0.0,logical-sunset-1464
l2_norm,l2_dist,1.3511189222335815,Train,10,0.0,logical-sunset-1464
linf_norm,l1_dist,0.44692426919937134,Train,10,0.0,logical-sunset-1464
linf_norm,l2_dist,0.6291890144348145,Train,10,0.0,logical-sunset-1464
l1_norm,l1_dist,1.5038282871246338,Valid,10,0.0,logical-sunset-1464
l1_norm,l2_dist,2.192822217941284,Valid,10,0.0,logical-sunset-1464
l2_norm,l1_dist,0.958172082901001,Valid,10,0.0,logical-sunset-1464
l2_norm,l2_dist,1.4043381214141846,Valid,10,0.0,logical-sunset-1464
linf_norm,l1_dist,0.21084612607955933,Valid,10,0.0,logical-sunset-1464
linf_norm,l2_dist,0.3163461685180664,Valid,10,0.0,logical-sunset-1464
l1_norm,l1_dist,1.5870347023010254,Train,10,0.0,still-sunset-1465
l1_norm,l2_dist,4.389382839202881,Train,10,0.0,still-sunset-1465
l2_norm,l1_dist,0.8313037157058716,Train,10,0.0,still-sunset-1465
l2_norm,l2_dist,1.3511189222335815,Train,10,0.0,still-sunset-1465
linf_norm,l1_dist,0.44692426919937134,Train,10,0.0,still-sunset-1465
linf_norm,l2_dist,0.6291890144348145,Train,10,0.0,still-sunset-1465
l1_norm,l1_dist,1.5038282871246338,Valid,10,0.0,still-sunset-1465
l1_norm,l2_dist,2.192822217941284,Valid,10,0.0,still-sunset-1465
l2_norm,l1_dist,0.958172082901001,Valid,10,0.0,still-sunset-1465
l2_norm,l2_dist,1.4043381214141846,Valid,10,0.0,still-sunset-1465
linf_norm,l1_dist,0.21084612607955933,Valid,10,0.0,still-sunset-1465
linf_norm,l2_dist,0.3163461685180664,Valid,10,0.0,still-sunset-1465
l1_norm,l1_dist,1.295198678970337,Train,10,-5.5,radiant-fog-1466
l1_norm,l2_dist,3.3758270740509033,Train,10,-5.5,radiant-fog-1466
l2_norm,l1_dist,0.7819396257400513,Train,10,-5.5,radiant-fog-1466
l2_norm,l2_dist,1.2756080627441406,Train,10,-5.5,radiant-fog-1466
linf_norm,l1_dist,0.4112689197063446,Train,10,-5.5,radiant-fog-1466
linf_norm,l2_dist,0.5844016671180725,Train,10,-5.5,radiant-fog-1466
l1_norm,l1_dist,1.4809280633926392,Valid,10,-5.5,radiant-fog-1466
l1_norm,l2_dist,2.1970012187957764,Valid,10,-5.5,radiant-fog-1466
l2_norm,l1_dist,0.9706661701202393,Valid,10,-5.5,radiant-fog-1466
l2_norm,l2_dist,1.4418569803237915,Valid,10,-5.5,radiant-fog-1466
linf_norm,l1_dist,0.19536978006362915,Valid,10,-5.5,radiant-fog-1466
linf_norm,l2_dist,0.29745808243751526,Valid,10,-5.5,radiant-fog-1466
l1_norm,l1_dist,1.8951555490493774,Train,10,8.5,elated-hill-1467
l1_norm,l2_dist,5.561526775360107,Train,10,8.5,elated-hill-1467
l2_norm,l1_dist,0.8536398410797119,Train,10,8.5,elated-hill-1467
l2_norm,l2_dist,1.3882856369018555,Train,10,8.5,elated-hill-1467
linf_norm,l1_dist,0.40514498949050903,Train,10,8.5,elated-hill-1467
linf_norm,l2_dist,0.5734369158744812,Train,10,8.5,elated-hill-1467
l1_norm,l1_dist,1.3919168710708618,Valid,10,8.5,elated-hill-1467
l1_norm,l2_dist,2.000917673110962,Valid,10,8.5,elated-hill-1467
l2_norm,l1_dist,0.8980484008789062,Valid,10,8.5,elated-hill-1467
l2_norm,l2_dist,1.299918532371521,Valid,10,8.5,elated-hill-1467
linf_norm,l1_dist,0.2034725844860077,Valid,10,8.5,elated-hill-1467
linf_norm,l2_dist,0.30461156368255615,Valid,10,8.5,elated-hill-1467
l1_norm,l1_dist,1.1837685108184814,Train,10,10.0,efficient-bee-1468
l1_norm,l2_dist,2.7718265056610107,Train,10,10.0,efficient-bee-1468
l2_norm,l1_dist,0.7727359533309937,Train,10,10.0,efficient-bee-1468
l2_norm,l2_dist,1.2452173233032227,Train,10,10.0,efficient-bee-1468
linf_norm,l1_dist,0.4790806770324707,Train,10,10.0,efficient-bee-1468
linf_norm,l2_dist,0.6721780896186829,Train,10,10.0,efficient-bee-1468
l1_norm,l1_dist,1.4410828351974487,Valid,10,10.0,efficient-bee-1468
l1_norm,l2_dist,2.0794765949249268,Valid,10,10.0,efficient-bee-1468
l2_norm,l1_dist,0.9158249497413635,Valid,10,10.0,efficient-bee-1468
l2_norm,l2_dist,1.3285279273986816,Valid,10,10.0,efficient-bee-1468
linf_norm,l1_dist,0.20227113366127014,Valid,10,10.0,efficient-bee-1468
linf_norm,l2_dist,0.30065038800239563,Valid,10,10.0,efficient-bee-1468
l1_norm,l1_dist,1.2948684692382812,Train,10,-5.5,twilight-totem-1469
l1_norm,l2_dist,3.3772666454315186,Train,10,-5.5,twilight-totem-1469
l2_norm,l1_dist,0.7803782224655151,Train,10,-5.5,twilight-totem-1469
l2_norm,l2_dist,1.2760764360427856,Train,10,-5.5,twilight-totem-1469
linf_norm,l1_dist,0.39981621503829956,Train,10,-5.5,twilight-totem-1469
linf_norm,l2_dist,0.5691894292831421,Train,10,-5.5,twilight-totem-1469
l1_norm,l1_dist,1.4783451557159424,Valid,10,-5.5,twilight-totem-1469
l1_norm,l2_dist,2.192091941833496,Valid,10,-5.5,twilight-totem-1469
l2_norm,l1_dist,0.9688249826431274,Valid,10,-5.5,twilight-totem-1469
l2_norm,l2_dist,1.4381358623504639,Valid,10,-5.5,twilight-totem-1469
linf_norm,l1_dist,0.19634568691253662,Valid,10,-5.5,twilight-totem-1469
linf_norm,l2_dist,0.29882171750068665,Valid,10,-5.5,twilight-totem-1469
l1_norm,l1_dist,1.58732008934021,Train,10,3.5,frosty-dew-1470
l1_norm,l2_dist,4.38897705078125,Train,10,3.5,frosty-dew-1470
l2_norm,l1_dist,0.831571102142334,Train,10,3.5,frosty-dew-1470
l2_norm,l2_dist,1.3509125709533691,Train,10,3.5,frosty-dew-1470
linf_norm,l1_dist,0.4563850164413452,Train,10,3.5,frosty-dew-1470
linf_norm,l2_dist,0.6424351930618286,Train,10,3.5,frosty-dew-1470
l1_norm,l1_dist,1.5023365020751953,Valid,10,3.5,frosty-dew-1470
l1_norm,l2_dist,2.1895651817321777,Valid,10,3.5,frosty-dew-1470
l2_norm,l1_dist,0.9571816921234131,Valid,10,3.5,frosty-dew-1470
l2_norm,l2_dist,1.4020360708236694,Valid,10,3.5,frosty-dew-1470
linf_norm,l1_dist,0.2111472189426422,Valid,10,3.5,frosty-dew-1470
linf_norm,l2_dist,0.3167778253555298,Valid,10,3.5,frosty-dew-1470
l1_norm,l1_dist,1.184000849723816,Train,10,10.0,rare-eon-1471
l1_norm,l2_dist,2.772005796432495,Train,10,10.0,rare-eon-1471
l2_norm,l1_dist,0.7729043960571289,Train,10,10.0,rare-eon-1471
l2_norm,l2_dist,1.2453235387802124,Train,10,10.0,rare-eon-1471
linf_norm,l1_dist,0.48406410217285156,Train,10,10.0,rare-eon-1471
linf_norm,l2_dist,0.6791206002235413,Train,10,10.0,rare-eon-1471
l1_norm,l1_dist,1.4413212537765503,Valid,10,10.0,rare-eon-1471
l1_norm,l2_dist,2.0801191329956055,Valid,10,10.0,rare-eon-1471
l2_norm,l1_dist,0.916150689125061,Valid,10,10.0,rare-eon-1471
l2_norm,l2_dist,1.3289068937301636,Valid,10,10.0,rare-eon-1471
linf_norm,l1_dist,0.20252898335456848,Valid,10,10.0,rare-eon-1471
linf_norm,l2_dist,0.3010896146297455,Valid,10,10.0,rare-eon-1471
l1_norm,l1_dist,1.8949779272079468,Train,10,9.5,electric-firebrand-1472
l1_norm,l2_dist,5.561616897583008,Train,10,9.5,electric-firebrand-1472
l2_norm,l1_dist,0.8532534837722778,Train,10,9.5,electric-firebrand-1472
l2_norm,l2_dist,1.3882720470428467,Train,10,9.5,electric-firebrand-1472
linf_norm,l1_dist,0.4002368450164795,Train,10,9.5,electric-firebrand-1472
linf_norm,l2_dist,0.5667113661766052,Train,10,9.5,electric-firebrand-1472
l1_norm,l1_dist,1.3871171474456787,Valid,10,9.5,electric-firebrand-1472
l1_norm,l2_dist,1.9895697832107544,Valid,10,9.5,electric-firebrand-1472
l2_norm,l1_dist,0.8944774270057678,Valid,10,9.5,electric-firebrand-1472
l2_norm,l2_dist,1.2931560277938843,Valid,10,9.5,electric-firebrand-1472
linf_norm,l1_dist,0.20293283462524414,Valid,10,9.5,electric-firebrand-1472
linf_norm,l2_dist,0.30325955152511597,Valid,10,9.5,electric-firebrand-1472
l1_norm,l1_dist,1.295132040977478,Train,10,-5.5,deep-feather-1473
l1_norm,l2_dist,3.3756284713745117,Train,10,-5.5,deep-feather-1473
l2_norm,l1_dist,0.7821806073188782,Train,10,-5.5,deep-feather-1473
l2_norm,l2_dist,1.2755732536315918,Train,10,-5.5,deep-feather-1473
linf_norm,l1_dist,0.4138779044151306,Train,10,-5.5,deep-feather-1473
linf_norm,l2_dist,0.5877888202667236,Train,10,-5.5,deep-feather-1473
